User,Time,Loss,Collateral,Stablecoin,Debt,N,Health,NewDebt,N1,N2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17551100,5.228090369645884,779943506407491743777,135917226998167952895972,1456457980031327233192929,10,0.030704296069214876,1456457980031327233192929,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17556504,5.278356589829555,848371477513225497323,0,1456746798417185244895136,10,0.030201633867378168,1456746798417185244895136,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17561907,5.278356589829555,783709642641086833461,126479046725201417345539,1454059180663119352569720,10,0.03166507772125817,1454059180663119352569720,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17567311,5.747111000914026,671662235023149545162,338052385651531729913855,1454303757721037095680337,10,0.02697753361041346,1454303757721037095680337,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17572714,5.949943379992857,842472209856837632510,207941623578262209891,1454549764393188494142473,10,0.024949209819625146,1454549764393188494142473,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17578118,6.134077131146573,701930126935952133996,273334926914520124212262,1454794727495105869821986,10,0.02310787230808799,1454794727495105869821986,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17583521,6.286889722749152,580440056892347850108,505765731904598864555315,1455013676241687047867204,10,0.021579746392062202,1455013676241687047867204,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17588924,6.286889722749152,672456233629036988160,325747817326963102458160,1440188694659374023121347,10,0.030482884375937113,1440188694659374023121347,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17594328,7.380638345943634,829915476905154650541,105883553711572568014,1440305421211278369929398,10,0.019545398143992292,1440305421211278369929398,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17599731,7.380655673629348,829915476905154650553,105883553711572568014,1440425519073220618325348,10,0.019545224867135152,1440425519073220618325348,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17605135,7.3806018250232945,829966866955064127991,0,1440546941054889639504453,10,0.019545763353195685,1440546941054889639504453,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17610538,7.3806018250232945,829966866955064128004,0,1440671554144422864199174,10,0.019545763353195685,1440671554144422864199174,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17615942,7.3806018250232945,829966866955064128011,0,1440798853177836782851340,10,0.019545763353195685,1440798853177836782851340,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17621345,7.3806018250232945,829966866955064128020,0,1440942197302790909703612,10,0.019545763353195685,1440942197302790909703612,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17626749,7.3806018250232945,829966866955064128020,0,1441097214258953522160268,10,0.019545763353195685,1441097214258953522160268,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17632152,7.3806018250232945,829966866955064128023,0,1441174851713630020750372,10,0.019545763353195685,1441174851713630020750372,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17637555,7.456623110155909,804372801855872107611,49681626057739454730917,1441226981073044752141887,10,0.018785550501869537,1441226981073044752141887,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17642959,7.770145855308824,742857696915760060412,165633213464745175882957,1441250980641132462058090,10,0.015650323050340385,1441250980641132462058090,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17648362,7.770145855308824,715968936560396793466,217994966694287686354350,1433895490354546167048418,10,0.020764315069285215,1433895490354546167048418,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17653766,7.9024485656507295,719179331885201912410,209820091811201051554336,1433914276487540838379317,10,0.019441287965866156,1433914276487540838379317,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17659169,8.02296662056404,723817374205819810980,198880387170207733940459,1433934964175561254634750,10,0.01823610741673306,1433934964175561254634750,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17664573,8.02296662056404,718927124495804089112,207682172910539738603926,1426453193915460672252775,10,0.023079884828361204,1426453193915460672252775,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17669976,8.221106901152114,752866902653906805265,138387332849121640808105,1426575157796300550212850,10,0.021098482022480457,1426575157796300550212850,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17675380,8.23742859506457,768273863496016835038,107768981272991995845055,1426721296042548066291327,10,0.0209352650833559,1426721296042548066291327,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17680783,8.386486064371551,760023444391856254785,121783987296303736281483,1426875165282259683938188,10,0.019444690390286085,1426875165282259683938188,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17686186,8.58798358486404,820094560928961026711,0,1427032448557242139935233,10,0.0174297151853612,1427032448557242139935233,-5,4
0x7a16fF8270133F063aAb6C9977183D9e72835428,17691590,8.58798358486404,820094560928961026721,0,1427276403987313700170490,10,0.039493919492463565,1427276403987313700170490,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17696993,8.73872032036498,818956780039085178985,0,1427562009832219710986619,10,0.03798655213745417,1427562009832219710986619,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17702397,8.73872582858205,818956780039085178993,0,1427851753364425130357531,10,0.037986497055283466,1427851753364425130357531,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17707800,8.73872032036498,818956780039085178993,0,1428142166327189597774872,10,0.03798655213745417,1428142166327189597774872,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17713204,8.86042543241857,727643220960532220775,181980455204141275553384,1428427951171453378885419,10,0.03676950101691826,1428427951171453378885419,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17718607,9.1549388202602,720544368448506492335,192010775867592489873638,1428705099807831305429765,10,0.033824367138501954,1428705099807831305429765,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17724011,9.233876162800453,695473564702085164324,240961590160258149441472,1428877557179404394817080,10,0.03303499371309942,1428877557179404394817080,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17729414,9.274351476006649,713553559591338026459,204128708483766762893896,1428954243105534329713159,10,0.03263024058103746,1428954243105534329713159,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17734817,9.432498067635017,765285561436119064382,97726760171615846291712,1429003106933128820356593,10,0.03104877466475378,1429003106933128820356593,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17740221,9.637994609810136,662677747095025913104,299919135204553560653823,1429086524323146495238057,10,0.028993809243002586,1429086524323146495238057,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17745624,9.698146787400233,647316688502028422347,329497936971822209681562,1429166949175596889716645,10,0.02839228746710161,1429166949175596889716645,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17751028,9.69923515662618,647316688502028422347,329497936971822209681562,1429283773380034207232532,10,0.02838140377484213,1429283773380034207232532,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17756431,9.878316774455493,570006746070513989470,479404863179510701885182,1429406082933231753386888,10,0.026590587596549004,1429406082933231753386888,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17761835,10.094396310944326,561230996951974015498,493479734768801732412922,1429524711526970079853831,10,0.02442979223166069,1429524711526970079853831,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17767238,10.25588713771036,463113717697733958948,682429566711928440089593,1429643383734161986587858,10,0.02281488396400036,1429643383734161986587858,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17772642,10.299283704687914,521443888165338844741,568218953507154158606268,1429752742130258113830619,10,0.02238091829422481,1429752742130258113830619,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17778045,10.53129310738842,539024000304728801491,530569116179900275826872,1429847041316882634969272,10,0.02006082426721977,1429847041316882634969272,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17783448,10.53129310738842,583237041583500877696,440560536373319262424850,1422988286709529610658923,10,0.02310214960935025,1422988286709529610658923,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17788852,10.663904168791252,521916080692932542860,558940632433845254786398,1423123527972189358682436,10,0.021776038995321913,1423123527972189358682436,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17794255,10.712368877971217,572615753895962473181,458811323757393554900241,1423258875530703181507791,10,0.021291391903522257,1423258875530703181507791,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17799659,10.83112039621061,612365869239081611489,379120314548407082248994,1423276229640575876535014,10,0.020103876721128337,1423276229640575876535014,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17805062,10.819533867682006,603077767683039138526,397355059039841182274685,1423297463593304569630692,10,0.02021974200641437,1423297463593304569630692,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17810466,10.928461417222005,548324954491644203715,503290572544694912304456,1423336281437015085009516,10,0.01913046651101439,1423336281437015085009516,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17815869,10.966930970928985,507122380052864056653,583478408189695214084044,1423383960201891113329295,10,0.018745770973944594,1423383960201891113329295,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17821273,11.293569087201579,357210496427414068515,868551930708550619341642,1423540965277721663917484,10,0.015479389811218635,1423540965277721663917484,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17826676,11.61235738452673,490288340877518958718,606544506747501941840970,1423858546212593989827075,10,0.012291506837967144,1423858546212593989827075,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17832079,11.774350286106554,431345711202880091530,718745919056324515760966,1424164620628290997288721,10,0.010671577822168895,1424164620628290997288721,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17837483,11.774350286106554,432900553050049139442,713863795394999526542218,1403270393516118792246269,10,0.02438748076444026,1403270393516118792246269,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17842886,12.077790470577638,412520169129285231533,748584977922137146569210,1403555299044574800883824,10,0.02135307891972943,1403555299044574800883824,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17848290,12.110700081005387,363148229642059337056,843195523800151920771538,1403838257277330247057886,10,0.021023982815451935,1403838257277330247057886,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17853693,12.129716966768006,370197340104822258244,829593025154069016183013,1404117649925219678229808,10,0.02083381395782574,1404117649925219678229808,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17859097,12.13697500373037,370197340104822258244,829593025154069016183013,1404394281609030295630738,10,0.020761233588202095,1404394281609030295630738,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17864500,12.309700613274634,296375812583722772265,968537740638786882809738,1404608766991133073625022,10,0.01903397749275946,1404608766991133073625022,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17869904,12.363406370620014,349843500566028858228,865685686930218549895150,1404765200442520854763393,10,0.01849691991930566,1404765200442520854763393,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17875307,12.523340622240548,485935574562644563157,600056500714251168501033,1404927311883294937157590,10,0.016897577403100328,1404927311883294937157590,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17880710,12.567315231178927,462752222507710404247,644452812535239718548121,1405090273483644647583587,10,0.01645783131371653,1405090273483644647583587,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17886114,12.575435039282933,462752222507710404247,644452812535239718548121,1405249823853078897047070,10,0.016376633232676463,1405249823853078897047070,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17891517,12.581327125309816,462752222507710404247,644452812535239718548121,1405395858666970739359643,10,0.016317712372407638,1405395858666970739359643,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17896921,12.59355032514289,453327253320295411975,662669158451528150330598,1405544722007328272248152,10,0.01619548037407688,1405544722007328272248152,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17902324,12.594616542340361,453327253320295411975,662669158451528150330598,1405694299753887554056117,10,0.016184818202102182,1405694299753887554056117,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17907728,12.599450615581064,453327253320295411975,662669158451528150330598,1405846210575281949286970,10,0.01613647746969516,1405846210575281949286970,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17913131,12.67848936854033,420609661242799732581,725334406771487503466258,1405947760269164209737721,10,0.01534608994010252,1405947760269164209737721,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17918535,12.67848936854033,425874627105075663247,714646092761845846662925,1400387377674586441216526,10,0.019249700804174024,1400387377674586441216526,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17923938,12.794778772367977,367381578659938770407,825894848092498826390851,1400415784000991755411807,10,0.01808680676589756,1400415784000991755411807,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17929341,12.810483118457357,349391093913040094091,860250225617870024672023,1400444868297722118599232,10,0.017929763305003732,1400444868297722118599232,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17934745,12.97069444521253,201498459991076205774,1139125083315181191249171,1400467067409584083658743,10,0.01632765003745202,1400467067409584083658743,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17940148,12.97069444521253,0,1507234857412461591229562,1382162163153993833161784,10,0.025061171356823488,1382162163153993833161784,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17945552,12.97086204161331,0,1507234857412461591229562,1382164422977983368784619,10,0.025059495392815687,1382164422977983368784619,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17950955,12.971116998405796,0,1507234857412461591229562,1382167860759751574470330,10,0.025056945824890813,1382167860759751574470330,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17956359,12.971716531774652,0,1507234857412461591229565,1382175944804290902866502,10,0.025050950491202255,1382175944804290902866502,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17961762,12.971716531774652,0,1507234857412461591229565,1376981718406093808321503,10,0.028917629790838527,1376981718406093808321503,-7,2
0x7a16fF8270133F063aAb6C9977183D9e72835428,17967166,12.973483873564579,0,1507234857412461591229565,1377005370825552389055677,10,0.028899956372939257,1377005370825552389055677,-7,2
0xb888f9f40F6007C06681306bba976F5e25691E1b,17432225,0.0,95935710508203540,0,125086212979583009232,10,0.041932776855585024,125086212979583009232,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17437628,0.0,95935710508203540,0,125099705625165044627,10,0.041932776855585024,125099705625165044627,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17443031,0.0,95935710508203540,0,125111333665430289589,10,0.041932776855585024,125111333665430289589,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17448435,0.0,95935710508203540,0,125121309376009064652,10,0.041932776855585024,125121309376009064652,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17453838,0.0,95935710508203540,0,125125101994228145197,10,0.041932776855585024,125125101994228145197,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17459242,0.0,95935710508203540,0,125129754409419644249,10,0.041932776855585024,125129754409419644249,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17464645,0.0,95935710508203540,0,125137011248124117884,10,0.041932776855585024,125137011248124117884,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17470049,0.0,95935710508203540,0,125153576545802183696,10,0.041932776855585024,125153576545802183696,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17475452,0.0,95935710508203540,0,125174596566230505285,10,0.041932776855585024,125174596566230505285,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17480856,0.0,95935710508203540,0,125199117773553233539,10,0.041932776855585024,125199117773553233539,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17486259,0.0,95935710508203540,0,125203303327279673678,10,0.041932776855585024,125203303327279673678,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17491662,0.0,95935710508203540,0,125205541347160400408,10,0.041932776855585024,125205541347160400408,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17497066,0.0,95935710508203540,0,125209358009363286537,10,0.041932776855585024,125209358009363286537,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17502469,0.0,95935710508203540,0,125219564167971275277,10,0.041932776855585024,125219564167971275277,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17507873,0.0,95935710508203540,0,125232296805842551032,10,0.041932776855585024,125232296805842551032,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17513276,0.0,95935710508203540,0,125246727344048997089,10,0.041932776855585024,125246727344048997089,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17518680,0.0,95935710508203540,0,125261133791195940692,10,0.041932776855585024,125261133791195940692,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17524083,0.0,95935710508203540,0,125275571447031922805,10,0.041932776855585024,125275571447031922805,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17529487,0.0,95935710508203540,0,125297515441671303412,10,0.041932776855585024,125297515441671303412,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17534890,0.0,95935710508203540,0,125322531699017507858,10,0.041932776855585024,125322531699017507858,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17540293,0.0,95935710508203540,0,125347532555103027074,10,0.041932776855585024,125347532555103027074,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17545697,0.0,95935710508203540,0,125372645991351324026,10,0.041932776855585024,125372645991351324026,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17551100,0.0,95935710508203540,0,125397736177792172219,10,0.041932776855585024,125397736177792172219,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17556504,0.0,95935710508203540,0,125422602787230736132,10,0.041932776855585024,125422602787230736132,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17561907,0.0,95935710508203540,0,125446230579556733782,10,0.041932776855585024,125446230579556733782,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17567311,0.0,95935710508203540,0,125467331006836472632,10,0.041932776855585024,125467331006836472632,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17572714,0.0,95935710508203540,0,125488554771404803242,10,0.041932776855585024,125488554771404803242,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17578118,0.0,95935710508203540,0,125509688503907077584,10,0.041932776855585024,125509688503907077584,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17583521,0.0,95935710508203540,0,125528577896659442363,10,0.041932776855585024,125528577896659442363,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17588924,0.0,95935710508203540,0,125543709284624107638,10,0.041932776855585024,125543709284624107638,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17594328,0.0,95935710508203540,0,125553884537597845123,10,0.041932776855585024,125553884537597845123,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17599731,0.0,95935710508203540,0,125564353673427958422,10,0.041932776855585024,125564353673427958422,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17605135,0.0,95935710508203540,0,125574938235037105013,10,0.041932776855585024,125574938235037105013,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17610538,0.0,95935710508203540,0,125585800970971244620,10,0.041932776855585024,125585800970971244620,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17615942,0.0,95935710508203540,0,125596897845222788816,10,0.041932776855585024,125596897845222788816,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17621345,0.0,95935710508203540,0,125609393397519257886,10,0.041932776855585024,125609393397519257886,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17626749,0.0,95935710508203540,0,125622906490456894956,10,0.041932776855585024,125622906490456894956,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17632152,0.0,95935710508203540,0,125629674280035891620,10,0.041932776855585024,125629674280035891620,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17637555,0.0,95935710508203540,0,125634218485366641418,10,0.041932776855585024,125634218485366641418,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17642959,0.0,95935710508203540,0,125636310568723588344,10,0.041932776855585024,125636310568723588344,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17648362,0.0,95935710508203540,0,125637840525958300612,10,0.041932776855585024,125637840525958300612,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17653766,0.0,95935710508203540,0,125639486565852533324,10,0.041932776855585024,125639486565852533324,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17659169,0.0,95935710508203540,0,125641299219888928380,10,0.041932776855585024,125641299219888928380,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17664573,0.0,95935710508203540,0,125643865152568908130,10,0.041932776855585024,125643865152568908130,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17669976,0.0,95935710508203540,0,125654607890895755602,10,0.041932776855585024,125654607890895755602,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17675380,0.0,95935710508203540,0,125667479938982209685,10,0.041932776855585024,125667479938982209685,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17680783,0.0,95935710508203540,0,125681032943096132648,10,0.041932776855585024,125681032943096132648,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17686186,0.0,95935710508203540,0,125694886659907131845,10,0.041932776855585024,125694886659907131845,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17691590,0.0,95935710508203540,0,125716462669509523547,10,0.041932776855585024,125716462669509523547,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17696993,0.0,95935710508203540,0,125741619223936551950,10,0.041932776855585024,125741619223936551950,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17702397,0.0,95935710508203540,0,125767140231534291373,10,0.041932776855585024,125767140231534291373,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17707800,0.0,95935710508203540,0,125792720203493559707,10,0.041932776855585024,125792720203493559707,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17713204,0.0,95935710508203540,0,125817892524429455018,10,0.041932776855585024,125817892524429455018,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17718607,0.0,95935710508203540,0,125842304156333250413,10,0.041932776855585024,125842304156333250413,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17724011,0.0,95935710508203540,0,125857494438085881933,10,0.041932776855585024,125857494438085881933,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17729414,0.0,95935710508203540,0,125864249039607113567,10,0.041932776855585024,125864249039607113567,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17734817,0.0,95935710508203540,0,125868553032541145659,10,0.041932776855585024,125868553032541145659,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17740221,0.0,95935710508203540,0,125875900550631438528,10,0.041932776855585024,125875900550631438528,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17745624,0.0,95935710508203540,0,125882984481909595284,10,0.041932776855585024,125882984481909595284,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17751028,0.0,95935710508203540,0,125893274518019636460,10,0.041932776855585024,125893274518019636460,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17756431,0.0,95935710508203540,0,125904047711169700176,10,0.041932776855585024,125904047711169700176,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17761835,0.0,95935710508203540,0,125914496680363457890,10,0.041932776855585024,125914496680363457890,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17767238,0.0,95935710508203540,0,125924949491090007427,10,0.041932776855585024,125924949491090007427,21,30
0xb888f9f40F6007C06681306bba976F5e25691E1b,17772642,0.0,95935710508203540,0,125934581928564632991,10,0.041932776855585024,125934581928564632991,21,30
