User,Time,Loss,Collateral,Stablecoin,Debt,N,Health,NewDebt,N1,N2
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17432225,0.0,46420016,0,8140291572862092147696,4,0.0431809546761999,8140291572862092147696,43,46
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17437615,0.0,46420016,0,8140772498707147146061,4,0.0431809546761999,8140772498707147146061,43,46
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17443006,0.0,46420016,0,8140924929259745338175,4,0.0431809546761999,8140924929259745338175,43,46
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17448397,0.0,46420016,0,8140971882107446283158,4,0.0431809546761999,8140971882107446283158,43,46
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17453788,0.0,46420016,0,8141048472510517420542,4,0.0431809546761999,8141048472510517420542,43,46
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17459179,0.0,46420016,0,8141175509671459190043,4,0.0431809546761999,8141175509671459190043,43,46
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17464570,0.0,46420016,0,8141343111042394787753,4,0.0431809546761999,8141343111042394787753,43,46
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17469961,0.0,40392273,0,7200454217400896522346,4,0.03727743205196682,7200454217400896522346,42,45
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17475352,0.0,40392273,0,7201351950968097665287,4,0.03727743205196682,7201351950968097665287,42,45
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17480743,0.0,40392273,0,7202241141205156237620,4,0.03727743205196682,7202241141205156237620,42,45
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17486134,0.0,40392273,0,7203124065783321415958,4,0.03727743205196682,7203124065783321415958,42,45
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17491525,0.0,40392273,0,7203841050109508504819,4,0.03727743205196682,7203841050109508504819,42,45
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17496916,0.0,40392273,0,7204355199481158107175,4,0.03727743205196682,7204355199481158107175,42,45
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17502307,0.0,40392273,0,7204872684311373226365,4,0.03727743205196682,7204872684311373226365,42,45
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17507698,0.0,40392273,0,7205393785288484285253,4,0.03727743205196682,7205393785288484285253,42,45
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17513089,0.0,40392273,0,7205907523226725028803,4,0.03727743205196682,7205907523226725028803,42,45
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17518480,0.0,40392273,0,7206373233910984134143,4,0.03727743205196682,7206373233910984134143,42,45
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17523871,0.0,40392273,0,7206844607138373660532,4,0.03727743205196682,7206844607138373660532,42,45
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17529262,0.0,40392273,0,6857311401141065859044,4,0.03679056722423648,6857311401141065859044,47,50
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17534653,0.0,40392273,0,6857775778505999918113,4,0.03679056722423648,6857775778505999918113,47,50
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17540043,0.0,40392273,0,6858137038946030154623,4,0.03679056722423648,6858137038946030154623,47,50
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17545434,0.0,40392273,0,6858226246242209376576,4,0.03679056722423648,6858226246242209376576,47,50
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17550825,0.0,40392273,0,6858310860598145469496,4,0.03679056722423648,6858310860598145469496,47,50
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17556216,0.0,40392273,0,6858399814046488967872,4,0.03679056722423648,6858399814046488967872,47,50
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17561607,0.0,40392273,0,6858474982963763713810,4,0.03679056722423648,6858474982963763713810,47,50
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17566998,0.0,40392273,0,6858519414794178910909,4,0.03679056722423648,6858519414794178910909,47,50
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17572389,0.0,40392273,0,6858527065590935058464,4,0.03679056722423648,6858527065590935058464,47,50
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17577780,0.0,40392273,0,6858536053397900131053,4,0.03679056722423648,6858536053397900131053,47,50
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17583171,0.0,40392273,0,6858557000303448609767,4,0.03679056722423648,6858557000303448609767,47,50
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17588562,0.0,40392273,0,6858593067560664942331,4,0.03679056722423648,6858593067560664942331,47,50
0x98AFc361F1500305E98280A7D4f0A13ecadc8a01,17593953,0.0,40392273,0,6858762275265766434294,4,0.03679056722423648,6858762275265766434294,47,50
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17432225,0.0,100003343,0,25441408241422486830628,4,0.043263988040644186,25441408241422486830628,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17437615,0.0,100003343,0,25444792885968026339458,4,0.043263988040644186,25444792885968026339458,6,9
0xacE170728441ef0D0D205AFb2F96774C93674c7E,17443006,0.0,100003343,0,25448075950494935088833,4,0.043263988040644186,25448075950494935088833,6,9
